"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Rockfish rosethorn",0,0,0,0,0,0,0,0,0,18,0,43,61,2011,"Fort Bragg"
"Rockfish shortbelly",0,0,0,0,0,0,0,0,720,237,0,0,957,2011,"Fort Bragg"
"Rockfish splitnose",0,0,81,104,984,504,1437,907,971,1334,1346,679,8347,2011,"Fort Bragg"
"Rockfish vermilion",67,102,0,0,70,60,173,268,127,116,149,214,1346,2011,"Fort Bragg"
"Rockfish widow",0,0,0,0,0,0,354,24,1080,179,82,116,1835,2011,"Fort Bragg"
"Rockfish yellowtail",0,0,0,0,3,16,3,27,0,12,0,0,61,2011,"Fort Bragg"
"Sablefish",21692,8778,19339,42206,71990,43720,68339,67482,184583,103661,61814,42051,735655,2011,"Fort Bragg"
"Salmon Chinook",0,0,0,0,8863,26527,298466,251963,5354,181,0,0,591354,2011,"Fort Bragg"
"Salmon Roe Chinook Coho",0,0,0,0,0,0,0,5,0,0,0,0,5,2011,"Fort Bragg"
"Sanddab",0,0,0,11,0,0,0,0,0,0,0,0,11,2011,"Fort Bragg"
"Shark soupfin",0,0,0,0,0,0,0,0,0,62,0,0,62,2011,"Fort Bragg"
"Skate longnose",0,0,1879,1629,4209,3322,4265,4420,11683,24501,12685,8849,77442,2011,"Fort Bragg"
"Skate unspecified",0,0,0,68,0,0,4195,4932,13798,8029,229,0,31251,2011,"Fort Bragg"
"Smelt surf",0,0,0,0,0,57,0,0,0,0,0,0,57,2011,"Fort Bragg"
"Sole Dover",0,0,53217,77957,101585,151953,174858,132332,194054,212978,67282,90915,1257131,2011,"Fort Bragg"
"Sole English",0,0,0,0,0,0,25,57,8705,1823,291,9,10910,2011,"Fort Bragg"
"Sole petrale",0,0,0,320,0,55,0,360,27123,13720,17320,37243,96141,2011,"Fort Bragg"
"Sole rex",0,0,292,266,353,1128,935,1117,812,1495,831,1438,8667,2011,"Fort Bragg"
"Thornyhead longspine",0,0,6946,14234,30944,86656,83167,20717,38421,27224,8662,15414,332385,2011,"Fort Bragg"
"Thornyhead shortspine",277,556,5174,4771,12074,19980,21577,10781,20879,16160,5667,9039,126935,2011,"Fort Bragg"
"Trawled fish unspecified",0,0,0,0,0,0,207,97,54,113,100,30,601,2011,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,7631,7312,1749,0,0,16692,2011,"Fort Bragg"
"Whiting Pacific",0,0,0,0,0,0,0,0,6580,2061,953,0,9594,2011,"Fort Bragg"
"Crab Dungeness",445289,163563,66723,80584,39386,21601,4217,0,0,0,0,55534,876897,2011,"Fort Bragg"
"Crab box",8,0,0,0,0,0,0,0,0,0,0,0,8,2011,"Fort Bragg"
"Prawn spot",0,0,0,0,0,0,0,1657,1867,609,0,0,4133,2011,"Fort Bragg"
"Sea cucumber unspecified",0,0,0,0,0,0,0,60,0,0,0,0,60,2011,"Fort Bragg"
"Sea cucumber warty",0,0,0,0,0,500,0,0,0,0,0,0,500,2011,"Fort Bragg"
"Sea urchin purple",575,0,0,0,0,0,0,0,0,0,0,0,575,2011,"Fort Bragg"
"Sea urchin red",269936,273724,217819,383368,334092,299872,182948,271166,273669,167351,239738,399611,3313294,2011,"Fort Bragg"
"Sea urchin white",0,0,0,0,0,0,0,0,0,0,0,1611,1611,2011,"Fort Bragg"
"Octopus unspecified",313,112,304,0,105,0,0,0,0,0,0,25,859,2011,"Fort Bragg"
"Squid jumbo",0,0,11,0,0,0,0,0,0,0,0,0,11,2011,"Fort Bragg"
"Waters Area Total",740168,448289,372060,606917,612683,672345,952025,833190,1089261,689375,477962,710059,8204333,2011,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,8413,0,0,0,0,8413,2011,"Fort Bragg"
"Waters Area Total",0,0,0,0,0,0,0,8413,0,0,0,0,8413,2011,"Fort Bragg"
"Grand Total",740168,448289,372060,606917,612683,672345,952025,841603,1089261,689375,477962,710059,8212746,2011,"Fort Bragg"
"Cabezon",1003,257,0,0,934,1005,796,973,1989,523,598,4,8081,2012,"Fort Bragg"
"Flounder arrowtooth",0,0,2,3351,2324,465,0,13518,9302,16857,17555,3676,67050,2012,"Fort Bragg"
"Greenling kelp",186,6,0,0,259,214,451,210,649,97,202,5,2279,2012,"Fort Bragg"
"Grenadier",0,0,0,0,0,483,0,0,10,2136,640,0,3269,2012,"Fort Bragg"
"Halibut Pacific",0,0,0,0,0,0,0,0,44,0,0,0,44,2012,"Fort Bragg"
"Lingcod",0,29,0,15,1181,4520,6579,3905,6228,2517,1734,1396,28102,2012,"Fort Bragg"
"Ratfish spotted",0,0,2,2,0,0,18,0,0,0,0,0,22,2012,"Fort Bragg"
"Rockfish China",98,10,0,0,30,113,57,266,343,299,96,5,1317,2012,"Fort Bragg"
"Rockfish Pacific ocean perch",0,0,0,0,0,0,0,1,0,0,10,8,19,2012,"Fort Bragg"
"Rockfish aurora",0,0,0,0,0,0,85,242,0,934,1392,134,2787,2012,"Fort Bragg"
"Rockfish blackandyellow",75,17,0,0,86,144,83,59,244,70,100,0,879,2012,"Fort Bragg"
"Rockfish black",22,2,5,0,7,83,28,199,173,146,50,2,717,2012,"Fort Bragg"
"Rockfish blackgill",25,0,2,5,1842,4303,20,3471,8049,19316,8652,28,45713,2012,"Fort Bragg"
"Rockfish blue",47,7,0,0,24,122,32,112,18,34,11,7,413,2012,"Fort Bragg"
"Rockfish bocaccio",0,0,0,0,246,2059,1814,891,2359,143,52,701,8265,2012,"Fort Bragg"
"Rockfish brown",0,0,0,0,0,0,0,107,121,150,0,0,378,2012,"Fort Bragg"
"Rockfish canary",0,0,0,0,55,206,349,97,11,0,0,7,725,2012,"Fort Bragg"
"Rockfish chilipepper",0,0,0,0,43047,113305,103911,11223,44480,4533,433,21515,342447,2012,"Fort Bragg"
"Rockfish copper",6,0,3,4,0,4,5,536,145,190,0,0,892,2012,"Fort Bragg"
"Rockfish cowcod",0,0,0,0,0,0,0,1,40,0,0,0,41,2012,"Fort Bragg"
"Rockfish darkblotched",0,0,5,11,1980,17,25,216,1020,316,589,4106,8285,2012,"Fort Bragg"
"Rockfish flag",0,0,0,0,0,110,0,0,0,0,0,0,110,2012,"Fort Bragg"
"Rockfish gopher",440,54,0,0,87,347,195,217,492,261,131,25,2247,2012,"Fort Bragg"
"Rockfish grass",99,10,0,0,59,76,42,74,179,79,68,0,685,2012,"Fort Bragg"
"Rockfish group shelf",0,0,0,0,43,3,2,340,67,14,0,52,521,2012,"Fort Bragg"
"Rockfish group slope",0,0,329,468,12142,651,2611,10985,74142,19099,22421,16600,159449,2012,"Fort Bragg"
"Rockfish olive",0,0,0,0,0,4,0,21,6,0,0,0,31,2012,"Fort Bragg"
"Rockfish quillback",2,0,0,0,0,0,2,162,85,38,0,0,290,2012,"Fort Bragg"
"Rockfish redbanded",0,0,0,0,0,0,0,0,0,7942,0,0,7942,2012,"Fort Bragg"
"Rockfish rosethorn",0,0,0,0,0,0,0,48,4,25,0,0,78,2012,"Fort Bragg"
"Rockfish shortbelly",0,0,0,0,0,0,10,0,0,0,0,0,10,2012,"Fort Bragg"
"Rockfish splitnose",0,0,47,471,2156,141,0,46,1273,89,378,351,4952,2012,"Fort Bragg"
"Rockfish stripetail",0,0,0,0,0,0,13,0,0,0,0,0,13,2012,"Fort Bragg"
"Rockfish vermilion",17,0,0,0,15,85,37,296,229,208,32,5,923,2012,"Fort Bragg"
"Rockfish widow",0,0,0,0,381,1501,2036,463,121,4,0,289,4795,2012,"Fort Bragg"
"Rockfish yelloweye",0,0,0,0,0,0,0,6,0,0,0,0,6,2012,"Fort Bragg"
"Rockfish yellowtail",0,0,0,0,0,0,0,13,127,10,1,0,150,2012,"Fort Bragg"
"Sablefish",16139,6693,15143,26985,56648,46753,33601,104348,122708,181297,43897,18599,672811,2012,"Fort Bragg"
"Salmon Chinook",0,0,0,0,35419,28419,398191,124201,18394,0,0,0,604624,2012,"Fort Bragg"
"Salmon Roe Chinook Coho",0,0,0,0,0,0,0,0,7,0,0,0,7,2012,"Fort Bragg"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,0,68,0,68,2012,"Fort Bragg"
"Shark soupfin",0,0,0,0,0,27,0,0,0,0,0,0,27,2012,"Fort Bragg"
"Shark spiny dogfish",0,0,20,0,0,0,3,0,0,0,0,5,28,2012,"Fort Bragg"
"Shark thresher",0,0,0,0,0,0,0,0,0,0,443,275,718,2012,"Fort Bragg"
"Shark unspecified",0,0,3,0,0,27,0,0,0,0,0,0,30,2012,"Fort Bragg"
"Skate longnose",0,0,50,4288,3229,7430,2903,6870,4024,12691,19858,5412,66755,2012,"Fort Bragg"
"Skate unspecified",0,0,67,0,2852,4291,0,12553,11951,12983,0,0,44697,2012,"Fort Bragg"
"Smelt night",77,0,0,0,0,0,0,0,0,0,0,0,77,2012,"Fort Bragg"
"Smelt surf",0,0,0,0,0,69,0,0,0,0,0,0,69,2012,"Fort Bragg"
"Sole Dover",0,0,21331,72322,78219,83860,34946,205603,155743,183715,120812,18974,975525,2012,"Fort Bragg"
"Sole English",0,0,0,0,4126,3464,1749,2104,2366,1284,154,1855,17102,2012,"Fort Bragg"
"Sole petrale",0,0,0,31,6013,5970,2114,5100,11098,2533,25291,70288,128438,2012,"Fort Bragg"
"Sole rex",0,0,92,578,1015,786,195,2956,2204,1067,4545,1488,14926,2012,"Fort Bragg"
"Sole sand",0,0,0,0,0,0,0,0,0,0,2,0,2,2012,"Fort Bragg"
"Surfperch redtail",0,0,162,0,0,0,0,0,0,0,0,0,162,2012,"Fort Bragg"
"Surfperch unspecified",0,0,0,0,0,0,0,2,0,0,0,0,2,2012,"Fort Bragg"
"Swordfish",0,0,0,0,0,0,0,0,0,0,23092,1830,24922,2012,"Fort Bragg"
"Thornyhead longspine",0,0,840,9817,9037,39981,2552,69561,80147,97866,23788,573,334162,2012,"Fort Bragg"
"Thornyhead shortspine",18,0,1054,4561,6128,7065,2550,23382,25171,28722,14895,3548,117093,2012,"Fort Bragg"
"Trawled fish unspecified",0,0,0,95,40,236,70,8,0,87,37,0,573,2012,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,255,1817,10488,8379,0,1629,0,22568,2012,"Fort Bragg"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,120,0,120,2012,"Fort Bragg"
"Whiting Pacific",0,0,0,0,0,0,0,3,1160,2172,0,59,3394,2012,"Fort Bragg"
"Crab Dungeness",541453,668382,425911,213082,60473,28526,944,0,0,0,628,0,1939398,2012,"Fort Bragg"
"Crab box",0,0,0,3,0,0,0,5,0,0,0,0,8,2012,"Fort Bragg"
"Sea urchin purple",0,0,0,1801,0,0,0,0,0,818,952,0,3571,2012,"Fort Bragg"
"Sea urchin red",321682,77144,264309,369592,405507,237862,245495,351065,230157,235673,289908,171668,3200062,2012,"Fort Bragg"
"Octopus unspecified",0,0,218,95,32,0,0,17,0,0,13,0,375,2012,"Fort Bragg"
"Waters Area Total",881389,752609,729595,707577,735634,624981,846331,966962,825460,836937,625276,343488,8876239,2012,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,0,12233,0,0,0,12233,2012,"Fort Bragg"
"Waters Area Total",0,0,0,0,0,0,0,0,12233,0,0,0,12233,2012,"Fort Bragg"
"Grand Total",881389,752609,729595,707577,735634,624981,846331,966962,837693,836937,625276,343488,8888472,2012,"Fort Bragg"
"Cabezon",386,130,0,0,1149,609,729,1078,458,1068,1150,279,7036,2013,"Fort Bragg"
"Fish unspecified",2,5,0,0,26,0,0,0,0,2,0,0,34,2013,"Fort Bragg"
"Flounder arrowtooth",0,12598,5116,13454,5615,2805,10012,12240,11354,11558,1269,662,86683,2013,"Fort Bragg"
"Flounder starry",0,0,0,10,0,0,0,0,0,0,0,0,10,2013,"Fort Bragg"
"Greenling kelp",229,40,0,0,316,149,331,159,234,271,234,202,2164,2013,"Fort Bragg"
"Grenadier",0,0,0,0,0,5458,827,2074,1662,4534,0,470,15025,2013,"Fort Bragg"
"Halibut Pacific",0,0,0,0,0,40,0,0,0,0,0,0,40,2013,"Fort Bragg"
"Lingcod",1597,0,949,1051,6500,1655,1746,2544,3338,4320,3118,138,26956,2013,"Fort Bragg"
"Louvar",0,0,0,0,0,0,0,0,0,0,117,0,117,2013,"Fort Bragg"
"Opah",0,0,0,0,0,0,0,0,0,0,545,0,545,2013,"Fort Bragg"
"Ratfish spotted",0,0,0,0,2,3,0,0,5,1,0,0,11,2013,"Fort Bragg"
"Rockfish China",83,12,0,0,186,98,196,292,157,220,142,159,1545,2013,"Fort Bragg"
"Rockfish Pacific ocean perch",0,0,0,0,0,0,0,0,0,0,5,0,5,2013,"Fort Bragg"
"Rockfish aurora",0,400,408,615,841,179,31,2283,730,1144,57,9,6697,2013,"Fort Bragg"
"Rockfish bank",19258,0,7593,19246,0,0,0,0,0,0,0,0,46097,2013,"Fort Bragg"
"Rockfish blackandyellow",39,6,0,0,204,140,55,143,46,88,291,17,1028,2013,"Fort Bragg"
"Rockfish black",41,22,0,0,153,138,122,211,154,242,210,264,1556,2013,"Fort Bragg"
"Rockfish blackgill",90,20102,11528,17536,2638,1264,1561,1945,11218,15188,1334,2343,86747,2013,"Fort Bragg"
"Rockfish blue",8,6,0,0,21,33,87,53,1,14,0,61,283,2013,"Fort Bragg"
"Rockfish bocaccio",403,0,805,760,3266,2226,5255,1007,2264,1557,20,0,17563,2013,"Fort Bragg"
"Rockfish brown",1,0,0,0,100,0,58,42,0,74,25,142,441,2013,"Fort Bragg"
"Rockfish canary",0,0,175,30,307,331,337,315,244,296,0,0,2035,2013,"Fort Bragg"
"Rockfish chilipepper",2127,243,45448,59996,140810,52994,76156,33158,80533,67188,0,0,558653,2013,"Fort Bragg"
"Rockfish copper",8,0,0,0,57,11,105,248,169,99,156,106,959,2013,"Fort Bragg"
"Rockfish cowcod",0,0,1,0,11,0,14,1,27,6,0,0,60,2013,"Fort Bragg"
"Rockfish darkblotched",821,0,606,169,107,323,12,540,91,527,30,281,3507,2013,"Fort Bragg"
"Rockfish flag",0,0,0,0,0,0,0,52,0,0,0,0,52,2013,"Fort Bragg"
"Rockfish gopher",66,64,0,0,182,323,166,400,123,330,231,301,2186,2013,"Fort Bragg"
"Rockfish grass",13,0,0,0,33,38,10,47,16,32,80,10,278,2013,"Fort Bragg"
"Rockfish greenspotted",0,0,0,0,0,0,0,3,0,1,0,0,4,2013,"Fort Bragg"
"Rockfish group rosefish",0,0,0,0,0,25,0,0,0,0,0,0,25,2013,"Fort Bragg"
"Rockfish group shelf",0,0,3,15,248,0,8,81,1,96,0,0,452,2013,"Fort Bragg"
"Rockfish group slope",138,29,16200,154,473,83,215,3404,3908,429,48,180,25261,2013,"Fort Bragg"
"Rockfish olive",0,0,0,0,0,4,0,0,0,0,0,0,4,2013,"Fort Bragg"
"Rockfish quillback",19,0,0,0,4,0,25,75,35,45,48,40,291,2013,"Fort Bragg"
"Rockfish rosethorn",0,0,0,0,0,0,7,7,27,7,14,9,72,2013,"Fort Bragg"
"Rockfish shortbelly",0,0,0,0,0,0,0,1,22,18,0,0,41,2013,"Fort Bragg"
"Rockfish splitnose",175,0,479,303,125,136,66,19,186,4288,76,671,6524,2013,"Fort Bragg"
"Rockfish vermilion",39,45,0,0,52,47,104,2710,151,209,292,144,3794,2013,"Fort Bragg"
"Rockfish widow",393,0,542,621,5014,15,0,29,1221,2759,7,0,10601,2013,"Fort Bragg"
"Rockfish yelloweye",0,0,0,0,7,0,0,0,0,4,0,0,11,2013,"Fort Bragg"
"Rockfish yellowtail",0,0,0,0,27,15,103,73,184,21,17,15,455,2013,"Fort Bragg"
"Sablefish",9428,6398,65900,48859,42468,30237,26410,73738,151350,89916,17664,17767,580134,2013,"Fort Bragg"
"Salmon Chinook",0,0,0,0,57074,219695,904358,173358,53283,0,0,0,1407767,2013,"Fort Bragg"
"Salmon Roe Chinook Coho",0,0,0,0,0,0,28,0,8,0,0,0,36,2013,"Fort Bragg"
"Sanddab",0,0,484,104,26,119,0,0,0,2,0,0,735,2013,"Fort Bragg"
"Shark soupfin",0,0,0,0,0,0,0,0,0,167,0,0,167,2013,"Fort Bragg"
"Shark spiny dogfish",0,0,0,0,0,0,0,625,0,0,0,0,625,2013,"Fort Bragg"
"Shark thresher",0,0,0,0,0,0,0,0,0,0,8735,0,8735,2013,"Fort Bragg"
"Skate big",0,0,0,0,1115,58,2856,0,0,0,0,0,4029,2013,"Fort Bragg"
"Skate longnose",0,4277,9870,9613,15359,9284,2356,14416,9657,17426,2286,853,95397,2013,"Fort Bragg"
"Skate unspecified",0,0,1483,3927,2040,55,935,967,1590,2654,0,0,13651,2013,"Fort Bragg"
"Smelt night",0,83,1546,347,0,476,0,0,0,0,0,0,2452,2013,"Fort Bragg"
"Sole Dover",0,23544,70878,160600,196224,126984,73329,134951,70589,156966,27370,7197,1048632,2013,"Fort Bragg"
"Sole English",1369,78,10011,2901,3686,1931,1711,3553,6058,5279,407,253,37237,2013,"Fort Bragg"
"Sole petrale",13552,335,25458,18079,42652,13950,2682,2316,12061,55290,17772,16658,220805,2013,"Fort Bragg"
"Sole rex",0,909,1511,1613,1699,1184,1609,1416,1874,2579,488,485,15367,2013,"Fort Bragg"
"Sole rock",0,0,96,0,0,0,0,0,0,112,0,0,208,2013,"Fort Bragg"
"Sole sand",0,0,0,0,0,0,2,0,0,0,0,0,2,2013,"Fort Bragg"
"Sole unspecified",0,0,0,1,5,0,0,0,0,0,0,0,6,2013,"Fort Bragg"
"Surfperch redtail",0,97,46,324,0,0,0,0,0,0,0,0,467,2013,"Fort Bragg"
"Swordfish",0,0,0,0,0,0,0,0,0,0,41974,0,41974,2013,"Fort Bragg"
"Thornyhead longspine",0,10656,69369,76774,45896,33149,45855,82242,42012,64888,19195,9869,499905,2013,"Fort Bragg"
"Thornyhead shortspine",184,3655,16418,18723,14854,14067,12565,27600,13494,27098,7535,2522,158714,2013,"Fort Bragg"
"Thornyheads",0,0,0,0,0,0,0,12611,0,0,0,0,12611,2013,"Fort Bragg"
"Trawled fish unspecified",0,0,195,185,286,40,5,58,0,0,0,0,769,2013,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,12180,38143,0,8130,0,58453,2013,"Fort Bragg"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,1089,0,1089,2013,"Fort Bragg"
"Whiting Pacific",0,27,0,20,7,1,0,0,1211,2133,0,75,3474,2013,"Fort Bragg"
"Crab Dungeness",321543,102061,76302,21409,10380,4556,4565,5734,0,0,4019,322359,872928,2013,"Fort Bragg"
"Sea cucumber giant red",0,2000,746,0,0,0,0,0,0,0,0,0,2746,2013,"Fort Bragg"
"Sea cucumber warty",0,0,0,0,0,0,0,0,0,0,1200,0,1200,2013,"Fort Bragg"
"Sea urchin purple",0,0,0,0,0,0,0,0,3400,21528,3573,1455,29956,2013,"Fort Bragg"
"Sea urchin red",302970,84304,487676,351586,450548,288513,349763,477863,350017,319016,360414,411032,4233702,2013,"Fort Bragg"
"Octopus unspecified",149,527,174,40,0,105,0,0,0,0,0,280,1275,2013,"Fort Bragg"
"Squid jumbo",0,150,0,0,0,0,0,0,174,0,0,34,358,2013,"Fort Bragg"
"Squid market",0,37,0,0,0,0,0,0,0,0,0,0,37,2013,"Fort Bragg"
"Waters Area Total",675130,272838,928015,829065,1052793,813546,1527366,1088862,873481,881688,531365,797342,10271490,2013,"Fort Bragg"
"Sablefish",0,0,0,0,0,0,0,0,3189,0,0,0,3189,2013,"Fort Bragg"
"Thornyhead shortspine",0,0,0,0,0,0,0,0,318,0,0,0,318,2013,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,3048,0,0,0,0,3048,2013,"Fort Bragg"
"Waters Area Total",0,0,0,0,0,0,0,3048,3507,0,0,0,6555,2013,"Fort Bragg"
"Grand Total",675130,272838,928015,829065,1052793,813546,1527366,1091910,876988,881688,531365,797342,10278045,2013,"Fort Bragg"
"Cabezon",727,0,0,0,2079,764,2438,1584,817,949,697,405,10460,2014,"Fort Bragg"
"Flounder arrowtooth",3076,5817,5347,2342,3843,1190,8665,1893,3441,3304,748,372,40038,2014,"Fort Bragg"
"Greenling kelp",235,0,0,0,460,214,565,130,153,275,123,250,2406,2014,"Fort Bragg"
"Grenadier",60,0,0,1939,40,510,0,4648,0,1618,0,1303,10118,2014,"Fort Bragg"
"Halibut California",0,0,0,0,0,0,25,0,0,0,0,0,25,2014,"Fort Bragg"
"Lingcod",561,186,1270,4353,2786,2645,4884,4468,4182,5251,4256,602,35444,2014,"Fort Bragg"
"Rockfish China",274,0,0,0,136,111,544,984,161,284,867,28,3389,2014,"Fort Bragg"
"Rockfish Pacific ocean perch",0,0,0,2,0,0,0,0,0,0,0,0,2,2014,"Fort Bragg"
"Rockfish aurora",120,279,90,104,11,38,322,281,432,302,64,14,2057,2014,"Fort Bragg"
"Rockfish bank",0,5,113,0,0,2,3,0,33452,21,0,0,33596,2014,"Fort Bragg"
"Rockfish blackandyellow",132,0,0,0,260,305,582,425,213,313,5,49,2284,2014,"Fort Bragg"
"Rockfish black",92,0,0,0,309,90,262,133,130,64,135,11,1227,2014,"Fort Bragg"
"Rockfish blackgill",9887,12225,7140,2373,104,518,1226,730,32246,1850,315,9,68623,2014,"Fort Bragg"
"Rockfish blue",28,0,0,0,123,11,29,131,35,113,22,3,497,2014,"Fort Bragg"
"Rockfish bocaccio",77,147,575,26582,420,983,1497,31,975,1395,508,199,33389,2014,"Fort Bragg"
"Rockfish brown",54,0,0,0,12,99,11,265,0,177,128,0,747,2014,"Fort Bragg"
"Rockfish canary",13,36,431,856,450,69,138,34,400,12,79,0,2518,2014,"Fort Bragg"
"Rockfish chilipepper",191,26501,106662,53804,44483,10847,10147,1934,9945,11494,42741,1112,319861,2014,"Fort Bragg"
"Rockfish copper",41,0,0,0,77,12,224,376,154,178,65,0,1127,2014,"Fort Bragg"
"Rockfish cowcod",0,1,15,13,1,7,14,0,46,9,0,0,106,2014,"Fort Bragg"
"Rockfish darkblotched",300,2,511,0,170,375,44,6,74,234,562,0,2278,2014,"Fort Bragg"
"Rockfish gopher",518,0,0,0,332,489,941,736,95,484,696,32,4323,2014,"Fort Bragg"
"Rockfish grass",10,0,0,0,175,42,393,242,58,35,0,12,967,2014,"Fort Bragg"
"Rockfish greenspotted",0,0,2,7,0,3,0,0,0,0,0,0,12,2014,"Fort Bragg"
"Rockfish greenstriped",0,0,92,0,0,0,0,0,1,0,0,0,93,2014,"Fort Bragg"
"Rockfish group shelf",3,0,0,0,34,35,0,0,50,8,4,0,134,2014,"Fort Bragg"
"Rockfish group slope",36,12,0,391,3407,39,1469,1238,22517,15483,48,7,44647,2014,"Fort Bragg"
"Rockfish olive",0,0,0,0,0,0,0,54,0,2,0,0,56,2014,"Fort Bragg"
"Rockfish quillback",18,0,0,0,30,1,91,133,80,14,25,0,392,2014,"Fort Bragg"
"Rockfish redbanded",2,0,0,3,0,0,1,0,97,0,0,0,103,2014,"Fort Bragg"
"Rockfish rosethorn",4,0,0,0,2,0,28,54,25,25,6,0,142,2014,"Fort Bragg"
"Rockfish rosy",0,0,0,0,0,0,0,9,0,0,0,0,9,2014,"Fort Bragg"
"Rockfish shortbelly",0,0,16,3,0,0,0,0,0,0,0,0,19,2014,"Fort Bragg"
"Rockfish splitnose",906,270,511,0,54,51,38,93,115,228,31,0,2297,2014,"Fort Bragg"
"Rockfish squarespot",0,0,0,2,0,0,0,0,0,0,0,0,2,2014,"Fort Bragg"
"Rockfish stripetail",0,0,0,2,0,0,0,0,0,0,0,0,2,2014,"Fort Bragg"
"Rockfish unspecified",0,0,0,0,0,2,12,0,0,0,0,0,14,2014,"Fort Bragg"
"Rockfish vermilion",173,0,0,0,159,110,288,273,183,268,217,15,1687,2014,"Fort Bragg"
"Rockfish widow",132,0,289,362,639,4,4,4,161,832,89,4,2520,2014,"Fort Bragg"
"Rockfish yelloweye",0,0,0,3,3,5,0,0,0,6,0,0,17,2014,"Fort Bragg"
"Rockfish yellowtail",19,0,1,2,7,57,58,158,24,16,9,0,351,2014,"Fort Bragg"
"Sablefish",21088,18022,44092,180035,81088,18045,68742,70665,145823,84185,61614,16822,810222,2014,"Fort Bragg"
"Salmon Chinook",0,0,0,0,84222,258777,581404,106361,5893,0,16,0,1036673,2014,"Fort Bragg"
"Salmon Roe Chinook Coho",0,0,0,0,0,0,0,12,0,0,0,0,12,2014,"Fort Bragg"
"Sanddab Pacific",0,0,0,0,0,0,0,0,0,0,3,0,3,2014,"Fort Bragg"
"Sanddab",0,54,804,368,2,0,1641,8,863,0,0,0,3740,2014,"Fort Bragg"
"Sardine juvenile",1014,0,0,0,0,0,0,0,0,0,0,0,1014,2014,"Fort Bragg"
"Sculpin staghorn",0,0,0,0,0,0,2,4,0,0,0,0,6,2014,"Fort Bragg"
"Shark soupfin",0,49,27,109,0,0,0,0,0,0,0,0,185,2014,"Fort Bragg"
"Shark spiny dogfish",0,0,11,7306,29844,865,0,0,0,0,0,0,38026,2014,"Fort Bragg"
"Shark thresher",0,0,0,0,0,0,130,0,0,0,0,0,130,2014,"Fort Bragg"
"Skate big",0,783,531,1102,0,28,967,0,1796,0,0,0,5207,2014,"Fort Bragg"
"Skate longnose",4979,6250,4887,15416,5166,1691,12348,11686,28536,16464,4185,1614,113222,2014,"Fort Bragg"
"Skate unspecified",347,47,0,0,0,423,0,170,283,0,0,0,1270,2014,"Fort Bragg"
"Sole Dover",92041,54736,98605,168493,57613,42366,92572,81190,182134,118888,28642,5924,1023204,2014,"Fort Bragg"
"Sole English",554,1708,7135,12585,6541,1333,4203,995,7116,2298,1532,343,46343,2014,"Fort Bragg"
"Sole butter",0,0,0,0,0,0,22,0,0,0,0,0,22,2014,"Fort Bragg"
"Sole petrale",26679,12711,32468,59439,17667,1308,24428,5310,31681,60615,44461,41932,358698,2014,"Fort Bragg"
"Sole rex",1120,481,1162,1643,555,91,1283,297,1797,1052,774,464,10719,2014,"Fort Bragg"
"Sole rock",0,0,2,0,0,0,1,0,0,32,0,0,35,2014,"Fort Bragg"
"Sole unspecified",0,0,0,4,0,5,3,0,0,0,12,0,24,2014,"Fort Bragg"
"Thornyhead longspine",58821,35990,50959,44367,42157,19174,28911,34654,92746,34257,27109,1481,470626,2014,"Fort Bragg"
"Thornyhead shortspine",15279,9278,12382,16431,10538,5460,15862,14460,30135,14965,6126,2227,153142,2014,"Fort Bragg"
"Thornyheads",20,0,0,0,0,0,0,0,0,0,0,0,20,2014,"Fort Bragg"
"Trawled fish unspecified",17,38,30,40,151,9,0,29,125,17,72,30,558,2014,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,0,11121,921,0,0,12042,2014,"Fort Bragg"
"Turbot curlfin",0,0,0,0,0,0,41,0,84,0,0,0,125,2014,"Fort Bragg"
"Turbot",0,0,0,0,0,0,0,0,2,0,0,0,2,2014,"Fort Bragg"
"Whiting Pacific",0,1469,2,2,0,0,0,0,2104,472,0,14,4063,2014,"Fort Bragg"
"Crab Dungeness",112947,38602,21517,7290,7413,3330,1962,0,0,0,10647,333373,537081,2014,"Fort Bragg"
"Crab claws",0,0,0,0,0,0,381,0,0,0,0,0,381,2014,"Fort Bragg"
"Sea stars",0,0,34,0,0,0,0,0,0,0,0,0,34,2014,"Fort Bragg"
"Sea urchin purple",1092,0,0,0,0,0,89,0,0,0,0,0,1181,2014,"Fort Bragg"
"Sea urchin red",336909,382857,108784,317848,477219,227027,368933,483055,262723,170208,288652,171832,3596047,2014,"Fort Bragg"
"Octopus unspecified",813,140,11,2,80,0,0,0,0,0,0,80,1126,2014,"Fort Bragg"
"Squid jumbo",29,0,0,0,0,0,0,0,85,0,0,0,114,2014,"Fort Bragg"
