"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Sanddab Pacific",0,0,0,0,0,0,5523,1285,71,21,0,0,6900,2007,"Monterey"
"Sanddab",0,0,0,0,18,3200,23,7,0,0,0,0,3248,2007,"Monterey"
"Sardine Pacific",6387430,1812640,474749,0,1959041,2622851,5268115,9358364,9407752,15380452,16597843,7354152,76623389,2007,"Monterey"
"Seabass white",0,0,0,0,0,0,101,1692,1096,0,0,0,2889,2007,"Monterey"
"Shark Pacific angel",0,0,20,0,0,0,0,0,0,0,0,0,20,2007,"Monterey"
"Shark blue",0,0,0,0,0,0,0,0,0,0,57,0,57,2007,"Monterey"
"Shark leopard",0,21,0,0,0,0,0,0,0,0,0,0,21,2007,"Monterey"
"Shark pelagic thresher",0,0,0,0,0,0,0,0,0,279,0,0,279,2007,"Monterey"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,1419,303,0,1722,2007,"Monterey"
"Shark smooth hammerhead",0,158,0,0,0,0,0,0,0,0,0,0,158,2007,"Monterey"
"Shark soupfin",0,0,0,0,0,0,0,0,72,0,0,0,72,2007,"Monterey"
"Shark spiny dogfish",15593,0,0,0,0,5568,0,0,0,0,0,2890,24051,2007,"Monterey"
"Shark thresher",0,0,0,0,16,0,25,20,0,590,3973,0,4624,2007,"Monterey"
"Shark unspecified",0,0,0,0,0,0,135,0,0,0,0,0,135,2007,"Monterey"
"Sheephead California",0,8,0,0,14,0,0,0,0,0,0,0,22,2007,"Monterey"
"Skate unspecified",455,0,165,115,186,295,300,107,232,98,88,0,2041,2007,"Monterey"
"Smelt surf",0,0,0,0,51,0,0,0,0,0,0,0,51,2007,"Monterey"
"Sole Dover",0,0,14415,12267,1234,10617,9529,0,62,1485,0,1750,51359,2007,"Monterey"
"Sole English",70,0,665,314,1564,820,285,435,485,262,1595,390,6885,2007,"Monterey"
"Sole petrale",3886,73,15743,12049,14441,9354,7656,17428,17652,4908,14497,2093,119779,2007,"Monterey"
"Sole rex",50,0,258,191,195,0,0,0,0,30,0,0,724,2007,"Monterey"
"Sole sand",355,0,0,0,0,0,0,51,0,0,0,0,406,2007,"Monterey"
"Surfperch barred",0,15,7,0,0,0,0,0,0,0,5,0,27,2007,"Monterey"
"Surfperch unspecified",0,0,0,0,0,0,0,0,0,1,0,0,1,2007,"Monterey"
"Swordfish",617,0,0,0,0,0,0,0,0,18556,50538,0,69711,2007,"Monterey"
"Thornyhead longspine",12370,6107,8163,2960,11495,2913,8432,6333,5233,7532,5932,3067,80536,2007,"Monterey"
"Thornyhead shortspine",7604,3001,5228,1236,3360,3713,3143,4630,4679,6011,6864,1633,51102,2007,"Monterey"
"Thornyheads",220,0,0,118,30,0,0,541,0,45,50,0,1004,2007,"Monterey"
"Tuna albacore",20,0,0,0,0,0,1705,6590,76511,149973,1968,0,236767,2007,"Monterey"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,2125,0,2125,2007,"Monterey"
"Tuna skipjack",0,0,0,200,0,0,0,0,0,0,0,0,200,2007,"Monterey"
"Tuna yellowfin",0,0,0,0,0,0,0,49,0,0,0,0,49,2007,"Monterey"
"Turbot curlfin",0,0,0,0,0,0,0,6,0,0,0,0,6,2007,"Monterey"
"Crab Dungeness",17171,11948,20715,14455,6113,17364,0,0,0,0,37678,13808,139252,2007,"Monterey"
"Crustacean unspecified",0,0,0,0,0,0,0,0,7,0,0,0,7,2007,"Monterey"
"Prawn spot",4250,4323,2778,395,0,0,0,3900,3485,9289,8957,2109,39485,2007,"Monterey"
"Limpet unspecified",0,0,0,0,0,13,0,0,0,0,0,0,13,2007,"Monterey"
"Octopus unspecified",0,0,0,0,0,0,0,12,32,60,25,0,129,2007,"Monterey"
"Squid market",0,60,0,2050,0,0,16797,0,0,0,52315,0,71222,2007,"Monterey"
"Waters Area Total",7590937,3369424,3825219,4599477,6757974,4625205,5545942,10348243,9882814,15680709,17008416,7776033,97010393,2007,"Monterey"
"Grand Total",7590937,3369424,3825219,4599477,6757974,4625205,5545942,10348243,9882814,15680709,17008416,7776033,97010393,2007,"Monterey"
"Anchovy northern",750254,644035,2926051,7208976,3605487,2648607,60111,82991,99996,6288256,2616604,0,26931368,2008,"Monterey"
"Bass giant sea",0,0,0,0,0,0,0,376,61,0,0,0,437,2008,"Monterey"
"Bonito Pacific",0,0,0,0,0,0,0,0,0,238,0,0,238,2008,"Monterey"
"Cabezon",226,203,0,0,1152,654,497,371,817,778,512,119,5328,2008,"Monterey"
"Croaker white",70,0,10,0,1600,0,0,0,0,0,0,50,1730,2008,"Monterey"
"Eel monkeyface prickleback",0,0,0,0,0,0,3,0,0,0,0,0,3,2008,"Monterey"
"Fish unspecified",0,0,0,0,0,0,0,0,0,0,20,0,20,2008,"Monterey"
"Flounder starry",0,0,0,0,47,2,0,0,0,0,0,0,49,2008,"Monterey"
"Flounder unspecified",0,0,0,0,0,0,3,0,0,0,0,0,3,2008,"Monterey"
"Greenling kelp",10,47,0,0,116,64,58,84,0,0,0,0,378,2008,"Monterey"
"Grenadier",5584,9418,13405,19680,15797,28068,21214,18833,21056,5036,12589,6668,177348,2008,"Monterey"
"Hagfishes",11865,9597,31554,19317,24312,2316,2762,1700,0,0,0,0,103423,2008,"Monterey"
"Halibut California",0,0,0,0,296,1603,4830,1704,945,93,0,55,9525,2008,"Monterey"
"Herring Pacific",0,0,0,52774,0,0,236636,0,0,0,0,0,289410,2008,"Monterey"
"Jacksmelt",195,0,1940,0,300,243,2120,3200,6416,0,0,200,14614,2008,"Monterey"
"Lingcod",240,514,4,221,1967,799,1329,672,645,2999,578,81,10050,2008,"Monterey"
"Louvar",0,0,0,0,0,0,0,0,0,0,0,75,75,2008,"Monterey"
"Mackerel Pacific",247860,0,0,0,0,0,280,20,47684,159111,0,0,454955,2008,"Monterey"
"Mackerel jack",96395,0,0,0,0,0,34391,0,74,0,0,0,130860,2008,"Monterey"
"Mackerel unspecified",0,0,0,0,0,0,363,0,0,210,0,0,573,2008,"Monterey"
"Opah",0,0,0,0,0,0,0,0,0,194,0,455,649,2008,"Monterey"
"Rockfish China",0,0,0,0,2,0,0,11,10,10,11,0,43,2008,"Monterey"
"Rockfish aurora",0,0,0,0,0,0,110,30,0,1,0,0,141,2008,"Monterey"
"Rockfish bank",860,300,0,10295,1714,3,14,845,8637,12601,15986,7585,58840,2008,"Monterey"
"Rockfish blackandyellow",77,184,0,0,838,526,471,466,764,871,687,186,5071,2008,"Monterey"
"Rockfish black",1,4,0,0,1,21,12,23,26,42,75,53,258,2008,"Monterey"
"Rockfish blackgill",156,777,400,763,746,240,1328,567,1769,7103,132,104,14084,2008,"Monterey"
"Rockfish blue",104,164,0,0,522,89,229,437,316,148,308,674,2991,2008,"Monterey"
"Rockfish bocaccio",80,91,75,0,80,256,160,84,138,592,125,404,2083,2008,"Monterey"
"Rockfish brown",0,0,0,0,71,3,18,104,0,20,0,2,217,2008,"Monterey"
"Rockfish canary",0,0,0,23,69,7,3,4,0,0,24,9,139,2008,"Monterey"
"Rockfish chilipepper",630,2776,1555,950,2084,341,2681,1195,6621,5822,4155,3646,32456,2008,"Monterey"
"Rockfish copper",0,0,0,0,76,8,8,16,30,4,16,55,212,2008,"Monterey"
"Rockfish darkblotched",0,0,0,0,0,15,25,0,0,0,0,0,40,2008,"Monterey"
"Rockfish flag",0,0,0,0,0,0,0,0,5,50,0,2,57,2008,"Monterey"
"Rockfish gopher",265,253,0,0,838,523,637,1266,931,565,859,137,6276,2008,"Monterey"
"Rockfish grass",107,12,0,0,381,288,408,163,625,389,436,169,2978,2008,"Monterey"
"Rockfish greenspotted",0,0,0,0,0,8,0,0,50,174,0,24,256,2008,"Monterey"
"Rockfish greenstriped",0,0,0,0,0,0,0,2,0,72,0,0,74,2008,"Monterey"
"Rockfish group bolina",0,0,0,0,0,39,12,0,0,0,12,5,68,2008,"Monterey"
"Rockfish group gopher",67,0,0,0,28,50,0,0,38,0,0,185,368,2008,"Monterey"
"Rockfish group red",0,20,0,0,0,73,57,0,30,5,24,5,214,2008,"Monterey"
"Rockfish group rosefish",0,15,50,0,40,0,0,0,0,0,0,0,105,2008,"Monterey"
"Rockfish group slope",0,490,0,0,0,0,0,0,0,0,0,0,490,2008,"Monterey"
"Rockfish kelp",24,63,0,0,108,49,21,15,41,77,48,161,606,2008,"Monterey"
"Rockfish olive",0,9,0,0,223,39,100,83,58,4,128,179,820,2008,"Monterey"
"Rockfish redbanded",0,0,0,0,0,0,0,0,3,0,0,0,3,2008,"Monterey"
"Rockfish rosy",0,0,0,0,0,0,15,136,36,29,12,0,228,2008,"Monterey"
"Rockfish speckled",0,0,0,0,0,0,4,0,0,0,2,0,6,2008,"Monterey"
"Rockfish splitnose",50,155,90,309,850,154,525,3930,23363,26995,20497,13989,90906,2008,"Monterey"
"Rockfish starry",0,0,0,0,0,4,41,21,13,0,7,10,95,2008,"Monterey"
"Rockfish treefish",0,0,0,0,9,4,3,12,5,2,1,0,36,2008,"Monterey"
"Rockfish unspecified",0,1,0,0,0,5,0,0,4,0,0,0,10,2008,"Monterey"
"Rockfish vermilion",0,82,0,0,409,262,256,180,185,209,479,522,2583,2008,"Monterey"
"Rockfish widow",0,445,0,0,21,254,304,237,468,7,22,92,1850,2008,"Monterey"
"Rockfish yelloweye",0,0,0,0,37,0,0,0,0,0,0,0,37,2008,"Monterey"
"Rockfish yellowtail",0,0,75,0,189,43,6,15,210,218,62,246,1065,2008,"Monterey"
"Sablefish",20279,20789,32376,52110,45018,37747,31815,33362,63195,23505,49491,25636,435324,2008,"Monterey"
"Sanddab",0,0,0,0,0,230,59,134,0,2107,10210,1166,13906,2008,"Monterey"
"Sardine Pacific",1468999,0,15412,0,4060788,50,28873943,7041705,16324584,0,0,1000,57786481,2008,"Monterey"
"Seabass white",0,0,0,0,0,82,224,1678,404,0,0,0,2388,2008,"Monterey"
"Shark blue",0,125,0,0,0,0,0,0,0,0,0,0,125,2008,"Monterey"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,0,311,157,468,2008,"Monterey"
"Shark soupfin",0,0,0,0,0,0,0,0,0,0,225,0,225,2008,"Monterey"
"Shark spiny dogfish",0,0,0,0,0,2311,3800,0,0,0,0,0,6111,2008,"Monterey"
"Shark thresher",0,0,0,0,0,0,224,0,0,193,168,175,760,2008,"Monterey"
"Shark unspecified",0,0,0,0,15,0,0,0,0,0,0,0,15,2008,"Monterey"
"Sheephead California",0,0,0,0,0,0,0,12,0,0,17,0,29,2008,"Monterey"
"Skate unspecified",40,123,8,133,60,30,134,3,57,742,449,192,1971,2008,"Monterey"
"Sole Dover",0,0,0,0,0,0,23,1870,18684,21087,11190,3720,56574,2008,"Monterey"
"Sole English",150,360,75,465,570,450,716,344,295,1533,1112,383,6453,2008,"Monterey"
"Sole petrale",5243,4926,1160,7350,6050,1535,694,2720,735,13822,12445,5880,62560,2008,"Monterey"
"Sole rex",0,10,70,440,0,0,12,28,170,450,415,57,1652,2008,"Monterey"
"Sole rock",0,0,0,0,2,0,0,0,0,40,0,0,42,2008,"Monterey"
"Sole sand",0,0,0,0,0,2,4,0,0,0,24,9,38,2008,"Monterey"
"Swordfish",0,0,0,0,0,0,0,0,0,0,4398,10043,14441,2008,"Monterey"
"Thornyhead longspine",3203,4130,4316,5803,2589,17822,10812,13145,23157,14883,8930,12028,120818,2008,"Monterey"
"Thornyhead shortspine",4240,6426,4779,3992,2405,7529,5258,6068,8820,4921,6268,5354,66060,2008,"Monterey"
"Thornyheads",0,0,0,0,0,0,0,0,144,0,0,0,144,2008,"Monterey"
"Tomcod Pacific",0,350,0,0,0,0,0,0,0,0,0,0,350,2008,"Monterey"
"Tuna albacore",0,0,0,0,0,0,0,513,49419,14363,342,0,64637,2008,"Monterey"
"Tuna skipjack",0,0,0,0,0,0,0,0,0,420,0,0,420,2008,"Monterey"
"Turbot",0,0,0,0,0,0,0,0,0,35,10,18,63,2008,"Monterey"
"Crab Dungeness",4991,13724,12379,15454,23703,18882,213,0,0,0,12970,22072,124388,2008,"Monterey"
"Crab red rock",0,0,0,0,0,0,0,0,0,0,0,12,12,2008,"Monterey"
"Crab rock unspecified",0,0,0,0,79,124,0,66,90,50,124,30,563,2008,"Monterey"
"Crab spider",0,0,0,0,20,20,20,40,0,0,0,0,100,2008,"Monterey"
"Prawn spot",1335,1205,760,810,0,0,0,5231,3625,5635,7559,5225,31385,2008,"Monterey"
"Shrimp bay",0,0,0,0,0,0,0,0,0,125,0,0,125,2008,"Monterey"
"Octopus unspecified",31,0,0,20,0,0,0,0,21,6,7,0,85,2008,"Monterey"
"Squid jumbo",0,0,0,0,0,0,0,0,300,608,0,0,908,2008,"Monterey"
"Squid market",0,0,0,0,0,0,70,0,0,163,0,0,233,2008,"Monterey"
"Waters Area Total",2623631,721824,3046544,7399884,7801706,2772472,29300065,7226709,16715771,6617612,2801074,129303,87156595,2008,"Monterey"
"Opah",0,0,0,0,0,0,0,0,0,703,0,0,703,2008,"Monterey"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,162,0,0,162,2008,"Monterey"
"Shark thresher",0,0,0,0,0,0,0,0,0,1155,0,0,1155,2008,"Monterey"
"Swordfish",0,0,0,0,0,0,0,0,0,11906,0,0,11906,2008,"Monterey"
"Waters Area Total",0,0,0,0,0,0,0,0,0,13926,0,0,13926,2008,"Monterey"
"Tuna albacore",0,0,0,0,0,0,0,0,8495,0,0,0,8495,2008,"Monterey"
"Waters Area Total",0,0,0,0,0,0,0,0,8495,0,0,0,8495,2008,"Monterey"
"Grand Total",2623631,721824,3046544,7399884,7801706,2772472,29300065,7226709,16724266,6631538,2801074,129303,87179016,2008,"Monterey"
"Anchovy northern",20010,0,2051004,85980,0,0,0,0,0,0,0,0,2156994,2009,"Monterey"
"Bass giant sea",0,0,0,0,0,157,341,0,0,0,0,0,498,2009,"Monterey"
"Bass kelp",2,0,0,0,9,0,0,0,2,0,0,0,12,2009,"Monterey"
"Cabezon",613,404,0,0,1207,695,483,564,307,615,290,229,5406,2009,"Monterey"
"Croaker white",0,0,0,0,0,110,65482,0,412,0,0,0,66004,2009,"Monterey"
"Flounder starry",0,0,0,0,0,7,0,0,0,0,0,0,7,2009,"Monterey"
"Greenling kelp",85,65,0,0,188,42,100,37,0,0,0,0,516,2009,"Monterey"
"Grenadier",9009,5192,4223,7564,12283,13200,14182,10416,15930,3115,4276,2706,102096,2009,"Monterey"
"Halibut California",0,162,0,141,507,1914,2362,2093,1141,163,0,0,8482,2009,"Monterey"
"Herring Pacific",0,0,0,10697,0,153398,0,0,0,0,0,0,164095,2009,"Monterey"
"Jacksmelt",16994,0,0,0,0,875,1201,4643,4358,0,0,0,28071,2009,"Monterey"
"Lingcod",688,139,125,116,850,837,539,662,969,802,255,137,6118,2009,"Monterey"
"Mackerel Pacific",30070,25,105,0,120,69,0,0,820,0,0,0,31209,2009,"Monterey"
"Mackerel unspecified",206,0,0,0,0,18,0,0,0,0,0,0,224,2009,"Monterey"
"Opah",0,0,0,0,0,0,0,0,0,1128,910,216,2254,2009,"Monterey"
"Rockfish China",18,17,0,0,12,8,4,0,1,3,5,0,68,2009,"Monterey"
"Rockfish Pacific ocean perch",0,0,0,0,0,0,1,0,0,0,0,0,1,2009,"Monterey"
"Rockfish aurora",0,0,0,0,0,0,0,129,0,123,307,62,621,2009,"Monterey"
"Rockfish bank",3499,248,3241,3375,562,3280,18783,9127,11847,4330,7465,680,66437,2009,"Monterey"
"Rockfish blackandyellow",403,265,0,0,644,515,451,429,424,566,276,157,4131,2009,"Monterey"
"Rockfish black",30,35,0,0,56,344,31,6,174,18,106,30,829,2009,"Monterey"
"Rockfish blackgill",765,132,444,2325,2366,2744,103,165,1373,79,436,3112,14044,2009,"Monterey"
"Rockfish blue",493,156,0,0,351,544,123,336,225,134,349,26,2737,2009,"Monterey"
"Rockfish bocaccio",210,189,58,210,226,438,134,505,75,46,8,278,2377,2009,"Monterey"
"Rockfish brown",26,0,0,0,51,5,43,0,16,27,0,0,167,2009,"Monterey"
"Rockfish canary",2,0,12,25,0,27,55,32,12,3,0,0,168,2009,"Monterey"
"Rockfish chilipepper",2092,816,2632,3116,4943,4795,16740,11478,16108,8100,7088,8783,86691,2009,"Monterey"
"Rockfish copper",35,2,0,0,66,25,19,57,0,0,6,0,209,2009,"Monterey"
"Rockfish flag",20,0,0,0,0,0,0,0,0,0,0,0,20,2009,"Monterey"
"Rockfish gopher",1141,593,0,0,824,935,1051,1340,644,487,206,195,7417,2009,"Monterey"
"Rockfish grass",37,24,0,0,398,328,376,406,219,442,204,62,2496,2009,"Monterey"
"Rockfish greenspotted",0,21,0,7,0,26,17,6,12,26,0,2,116,2009,"Monterey"
"Rockfish greenstriped",0,0,2,27,0,0,0,0,0,0,23,0,52,2009,"Monterey"
"Rockfish group bolina",0,0,0,0,30,8,0,0,0,0,0,0,38,2009,"Monterey"
"Rockfish group gopher",0,0,0,0,23,45,0,36,0,0,153,0,257,2009,"Monterey"
"Rockfish group red",28,18,0,0,0,38,44,18,133,8,0,2,288,2009,"Monterey"
"Rockfish group slope",0,0,0,0,0,373,155,0,0,0,0,0,528,2009,"Monterey"
"Rockfish group small",0,0,0,0,0,25,0,0,0,0,0,0,25,2009,"Monterey"
"Rockfish kelp",288,152,0,0,156,47,62,40,196,300,179,79,1500,2009,"Monterey"
"Rockfish olive",254,34,0,0,109,209,141,129,52,10,59,3,999,2009,"Monterey"
"Rockfish quillback",0,3,0,0,0,0,0,0,0,0,0,0,3,2009,"Monterey"
"Rockfish redbanded",0,0,25,30,0,0,0,0,0,0,0,0,55,2009,"Monterey"
"Rockfish rosy",0,4,0,0,0,0,13,0,0,0,0,0,17,2009,"Monterey"
"Rockfish speckled",0,0,0,0,2,3,0,9,0,0,0,0,14,2009,"Monterey"
"Rockfish splitnose",5881,313,2644,3686,1036,4730,3687,1129,3671,1032,4189,3660,35657,2009,"Monterey"
"Rockfish starry",0,0,0,0,17,6,10,8,21,8,0,3,72,2009,"Monterey"
"Rockfish treefish",0,9,0,0,4,0,1,1,0,2,3,0,21,2009,"Monterey"
"Rockfish unspecified",152,0,0,0,5,75,0,0,0,0,0,0,232,2009,"Monterey"
"Rockfish vermilion",445,294,0,24,650,486,350,519,117,277,76,525,3762,2009,"Monterey"
"Rockfish widow",0,84,0,0,4,0,110,0,0,0,0,10,208,2009,"Monterey"
"Rockfish yellowtail",427,290,0,0,46,283,113,165,18,16,5,22,1384,2009,"Monterey"
"Sablefish",36482,14977,17579,30823,64131,34223,22136,36345,36436,11587,23135,24870,352724,2009,"Monterey"
"Sanddab Pacific",6370,3506,2237,3106,140,5,2008,372,752,0,0,0,18496,2009,"Monterey"
"Sanddab",25,0,39,30,12,250,180,0,275,2851,309,1483,5453,2009,"Monterey"
"Sardine Pacific",19200936,5222364,800,0,0,2200,18314878,1339834,9162342,0,0,0,53243354,2009,"Monterey"
"Seabass white",0,0,0,264,404,204,3812,647,5413,4281,0,18,15043,2009,"Monterey"
"Shark shortfin mako",0,0,0,0,0,0,0,0,108,1048,805,0,1961,2009,"Monterey"
"Shark soupfin",26,50,28,0,0,0,0,0,0,0,0,0,104,2009,"Monterey"
"Shark spiny dogfish",15120,1045,0,14017,2055,3846,0,0,0,0,0,3370,39453,2009,"Monterey"
"Shark thresher",0,0,0,0,0,42,111,0,0,0,156,0,309,2009,"Monterey"
"Shark unspecified",0,0,0,0,0,0,0,0,0,53,0,0,53,2009,"Monterey"
"Sheephead California",0,4,0,0,0,15,0,0,0,0,0,0,19,2009,"Monterey"
"Silversides",0,0,0,0,0,0,0,118,0,0,0,0,118,2009,"Monterey"
"Skate longnose",0,310,0,0,80,0,0,0,0,0,0,32,422,2009,"Monterey"
"Skate unspecified",805,770,670,615,730,350,267,150,85,940,495,298,6175,2009,"Monterey"
"Sole Dover",100,248,650,3258,6988,2722,903,3934,330,6400,180,330,26043,2009,"Monterey"
"Sole English",426,821,1049,454,574,833,1453,2696,770,2433,1316,57,12882,2009,"Monterey"
"Sole petrale",17775,12708,9208,7390,3242,1783,6333,4244,2946,6985,2950,790,76354,2009,"Monterey"
"Sole rex",334,154,110,48,250,0,0,126,115,872,255,0,2264,2009,"Monterey"
"Sole rock",91,0,0,0,0,0,0,0,0,0,0,0,91,2009,"Monterey"
"Sole sand",0,8,0,0,0,0,0,3,0,0,0,0,11,2009,"Monterey"
"Surfperch walleye",0,8,0,0,0,0,0,0,0,0,0,0,8,2009,"Monterey"
"Swordfish",0,0,0,0,0,0,0,0,0,7251,5014,918,13183,2009,"Monterey"
"Thornyhead longspine",14781,10257,3011,7215,7281,11802,10266,5780,9873,3816,5766,6736,96584,2009,"Monterey"
"Thornyhead shortspine",11005,4590,1829,3691,4738,9342,5097,3704,6725,1794,5580,5138,63232,2009,"Monterey"
"Tuna albacore",0,0,0,0,0,0,2382,13796,22498,3903,40410,0,82989,2009,"Monterey"
"Tuna bluefin",0,0,0,0,0,0,15,0,0,355,304,0,674,2009,"Monterey"
"Turbot",0,0,0,0,0,0,0,0,0,20,0,0,20,2009,"Monterey"
"Whitefish ocean",5,0,0,0,0,0,0,0,0,0,0,0,5,2009,"Monterey"
"Whiting Pacific",0,0,0,0,0,0,0,676,0,0,0,0,676,2009,"Monterey"
"Crab Dungeness",10327,2345,5811,12618,21573,25086,394,147,0,74,37154,47884,163413,2009,"Monterey"
"Crab red rock",0,10,0,0,0,0,0,0,0,0,0,0,10,2009,"Monterey"
"Crab rock unspecified",213,199,35,0,218,296,425,68,138,366,15,31,2003,2009,"Monterey"
"Crab spider",0,0,0,10,0,20,0,20,10,0,0,6,66,2009,"Monterey"
"Prawn spot",5622,5572,3323,985,0,0,0,1890,1051,2173,2739,1822,25177,2009,"Monterey"
"Shrimp coonstriped",0,0,0,0,0,265,426,268,300,472,0,0,1731,2009,"Monterey"
"Shrimp ocean pink",0,0,0,0,0,0,0,0,11,0,0,0,11,2009,"Monterey"
"Octopus unspecified",0,0,21,0,0,125,314,82,43,166,21,0,772,2009,"Monterey"
"Squid jumbo",0,0,0,10,0,0,0,145,0,0,0,0,155,2009,"Monterey"
"Squid market",0,0,1386620,444338,343780,1267,0,8772,102459,0,0,0,2287236,2009,"Monterey"
"Jellyfish",14579,0,0,0,0,0,0,0,0,0,0,0,14579,2009,"Monterey"
"Waters Area Total",19428945,5289632,3497535,646194,483937,286337,18498703,1468300,9411956,79697,153475,114762,59359473,2009,"Monterey"
"Grand Total",19428945,5289632,3497535,646194,483937,286337,18498703,1468300,9411956,79697,153475,114762,59359473,2009,"Monterey"
"Anchovy northern",0,0,0,0,0,0,0,0,289607,1215921,0,0,1505528,2010,"Monterey"
"Barracuda California",0,0,0,0,0,0,0,0,11,0,0,0,11,2010,"Monterey"
"Cabezon",178,115,0,0,991,791,680,739,1481,847,240,413,6475,2010,"Monterey"
"Croaker white",0,0,0,0,0,0,200,0,0,0,0,0,200,2010,"Monterey"
"Eel monkeyface prickleback",0,0,0,0,0,0,0,0,0,5,0,0,5,2010,"Monterey"
"Flounder starry",0,0,0,0,0,0,0,793,0,15,0,0,808,2010,"Monterey"
"Greenling kelp",43,8,0,0,121,77,79,48,65,74,0,0,515,2010,"Monterey"
"Grenadier",4443,4389,6969,10516,8652,17190,15687,11338,12359,9967,10462,7267,119239,2010,"Monterey"
"Halibut California",0,217,1060,206,120,548,3009,4395,345,95,0,0,9994,2010,"Monterey"
"Jacksmelt",0,0,0,0,780,2434,624,434,264,162,0,0,4698,2010,"Monterey"
"Lingcod",0,30,501,55,647,992,1076,589,273,270,203,509,5145,2010,"Monterey"
"Louvar",0,0,0,0,0,0,0,0,0,0,25,0,25,2010,"Monterey"
"Mackerel Pacific",0,0,4,0,0,0,0,0,0,0,0,0,4,2010,"Monterey"
"Opah",0,0,0,0,0,0,0,0,0,0,1448,0,1448,2010,"Monterey"
"Rockfish China",4,5,0,0,0,6,58,13,15,10,0,9,119,2010,"Monterey"
"Rockfish aurora",0,0,0,0,2,0,59,0,0,0,0,0,61,2010,"Monterey"
"Rockfish bank",36,3,2104,1128,2907,300,1147,2105,1345,826,0,0,11901,2010,"Monterey"
"Rockfish blackandyellow",171,109,0,0,464,402,424,436,618,398,258,303,3583,2010,"Monterey"
"Rockfish black",10,0,0,0,8,0,17,8,3,3,30,0,78,2010,"Monterey"
"Rockfish blackgill",2270,1285,4690,1131,1985,2217,1415,2269,600,811,211,40,18924,2010,"Monterey"
"Rockfish blue",19,54,0,0,27,128,134,221,139,173,121,216,1232,2010,"Monterey"
"Rockfish bocaccio",20,281,0,0,562,276,229,328,75,281,154,146,2350,2010,"Monterey"
"Rockfish brown",6,3,0,0,45,0,33,143,2,0,0,33,265,2010,"Monterey"
"Rockfish canary",0,0,5,0,4,36,36,6,14,0,0,0,101,2010,"Monterey"
"Rockfish chilipepper",107,5532,7611,2075,7446,5511,13657,9746,7116,8425,6182,1336,74743,2010,"Monterey"
"Rockfish copper",0,2,0,0,3,7,35,83,13,41,2,20,206,2010,"Monterey"
"Rockfish darkblotched",0,0,22,27,0,52,49,0,7,0,0,1,158,2010,"Monterey"
"Rockfish gopher",265,163,0,0,134,690,1989,915,300,465,81,514,5516,2010,"Monterey"
"Rockfish grass",95,53,0,0,486,232,205,447,378,266,134,121,2417,2010,"Monterey"
"Rockfish greenspotted",0,8,0,0,0,10,4,2,0,10,0,0,33,2010,"Monterey"
"Rockfish group red",0,0,4,0,0,39,193,40,20,8,0,0,304,2010,"Monterey"
"Rockfish group shelf",0,0,0,0,0,47,0,0,0,0,0,0,47,2010,"Monterey"
"Rockfish group slope",0,0,0,0,0,0,0,0,0,388,814,477,1679,2010,"Monterey"
"Rockfish kelp",38,36,0,0,72,44,69,17,57,100,84,150,667,2010,"Monterey"
"Rockfish olive",0,0,0,0,29,145,71,66,121,316,32,45,823,2010,"Monterey"
"Rockfish quillback",0,0,0,0,10,0,0,0,0,0,0,0,10,2010,"Monterey"
"Rockfish rosy",0,2,0,0,0,1,0,0,0,0,0,0,3,2010,"Monterey"
"Rockfish speckled",0,0,0,0,0,3,0,6,0,0,3,0,11,2010,"Monterey"
"Rockfish splitnose",4156,3990,3091,321,3866,3240,4688,3035,9228,3220,2652,160,41647,2010,"Monterey"
"Rockfish starry",0,0,0,0,0,31,107,5,21,9,2,26,200,2010,"Monterey"
"Rockfish treefish",0,3,0,0,0,0,4,75,0,0,0,2,84,2010,"Monterey"
"Rockfish vermilion",0,415,0,22,343,661,512,405,278,464,287,600,3987,2010,"Monterey"
"Rockfish widow",0,0,7,0,6,23,20,6,0,5,4,0,71,2010,"Monterey"
"Rockfish yellowtail",0,3,0,0,0,6,55,0,0,0,48,267,379,2010,"Monterey"
"Sablefish",16187,29414,42650,43604,34048,37954,47731,28816,32128,35963,49393,68221,466109,2010,"Monterey"
"Salmon Chinook",0,0,0,0,0,0,19776,0,0,0,0,0,19776,2010,"Monterey"
"Sanddab Pacific",0,0,0,0,0,0,0,50,0,0,0,0,50,2010,"Monterey"
"Sanddab",0,2022,75,160,30,1723,1366,1376,11881,9359,10922,0,38914,2010,"Monterey"
"Sardine Pacific",210679,1750456,2080087,583169,1027557,760763,3067799,918,3982,6265,0,0,9491675,2010,"Monterey"
"Seabass white",2455,2748,1654,563,460,914,165,15703,22112,25326,4355,0,76455,2010,"Monterey"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,0,610,0,610,2010,"Monterey"
"Shark soupfin",0,0,31,0,0,0,0,0,0,0,0,0,31,2010,"Monterey"
"Shark spiny dogfish",26,3237,8505,0,0,0,0,0,0,0,0,0,11768,2010,"Monterey"
"Shark thresher",0,0,0,0,0,0,0,5,0,88,7030,0,7123,2010,"Monterey"
"Shark unspecified",0,0,0,0,0,25,0,0,0,0,0,0,25,2010,"Monterey"
